key,window,t0,t1,station,network,code,band,rate,km,fetched,file,measured,n_locations,n_channels,rates_hz,covered_any_s,covered_3c_s,coverage_fraction_3c,gap_count,gap_s,covered,ref_P_window,ref_S_window,ref_P_covered,ref_S_covered,ref_P_covered_rm,ref_S_covered_rm,manual_ok_P,manual_ok_S,unknown_ok_P,unknown_ok_S,automatic_rejected_P,automatic_rejected_S,unknown_rejected_P,unknown_rejected_S,other_P,other_S
corinth_thiva_2020,0,2021-01-21T14:30:00+00:00,2021-01-21T17:30:00+00:00,HP.LTK,HP,LTK,HH,100.0,22.868747133660772,True,HP.LTK__HH__20210121T143000__20210121T173000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,10,7,10,7,10,7,10,7,0,0,0,0,0,0,0,0
corinth_thiva_2020,0,2021-01-21T14:30:00+00:00,2021-01-21T17:30:00+00:00,HA.ACOR,HA,ACOR,HH,100.0,39.93762275280131,True,HA.ACOR__HH__20210121T143000__20210121T173000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,9,7,9,7,9,7,9,7,0,0,0,0,0,0,0,0
corinth_thiva_2020,0,2021-01-21T14:30:00+00:00,2021-01-21T17:30:00+00:00,HP.GUR,HP,GUR,HH,100.0,72.51860915131863,True,HP.GUR__HH__20210121T143000__20210121T173000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,7,5,7,5,7,5,7,5,0,0,0,0,0,0,0,0
corinth_thiva_2020,0,2021-01-21T14:30:00+00:00,2021-01-21T17:30:00+00:00,HL.MET3,HL,MET3,EH,100.0,70.28277795716609,False,HL.MET3__EH__20210121T143000__20210121T173000.mseed,False,,,,,,,,,False,11,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0
corinth_thiva_2020,0,2021-01-21T14:30:00+00:00,2021-01-21T17:30:00+00:00,HL.LKR,HL,LKR,HH,100.0,50.75885339769061,True,HL.LKR__HH__20210121T143000__20210121T173000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0
corinth_thiva_2020,0,2021-01-21T14:30:00+00:00,2021-01-21T17:30:00+00:00,HL.MET2,HL,MET2,HH,100.0,68.34031790407225,False,HL.MET2__HH__20210121T143000__20210121T173000.mseed,False,,,,,,,,,False,11,8,0,0,0,0,11,8,0,0,0,0,0,0,0,0
corinth_thiva_2020,0,2021-01-21T14:30:00+00:00,2021-01-21T17:30:00+00:00,HL.KLV,HL,KLV,HH,100.0,84.86730085928735,True,HL.KLV__HH__20210121T143000__20210121T173000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,6,1,6,1,6,1,6,1,0,0,0,0,0,0,0,0
corinth_thiva_2020,0,2021-01-21T14:30:00+00:00,2021-01-21T17:30:00+00:00,HA.VILL,HA,VILL,HH,100.0,18.968833369962425,True,HA.VILL__HH__20210121T143000__20210121T173000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,9,7,9,7,9,7,9,7,0,0,0,0,0,0,0,0
corinth_thiva_2020,0,2021-01-21T14:30:00+00:00,2021-01-21T17:30:00+00:00,HA.MDRA,HA,MDRA,HH,100.0,35.58226545344419,False,HA.MDRA__HH__20210121T143000__20210121T173000.mseed,False,,,,,,,,,False,11,11,0,0,0,0,11,11,0,0,0,0,0,0,0,0
corinth_thiva_2020,0,2021-01-21T14:30:00+00:00,2021-01-21T17:30:00+00:00,HL.THVA,HL,THVA,HH,100.0,25.15730326183633,False,HL.THVA__HH__20210121T143000__20210121T173000.mseed,False,,,,,,,,,False,9,8,0,0,0,0,9,8,0,0,0,0,0,0,0,0
