operator,year,quarter,day,seed_tag,status,error,note,n_queries,n_retries,n_failed_queries,n_cached,seconds,bytes,events,events_fetched,scale,events_with_arrivals,p_manual,s_manual,p_automatic,s_automatic,p_unknown,s_unknown,p_total,s_total,readings,stations,readings_per_event,mag_lt1,mag_1_2,mag_2_3,mag_3_4,mag_ge4,mag_unknown,events_heldout_window,events_heldout_place,events_heldout_year,events_heldout_any,readings_heldout_any,heldout_readings_share,heldout_events_share,heldout_windows,events_est,events_with_arrivals_est,p_manual_est,s_manual_est,p_automatic_est,s_automatic_est,p_unknown_est,s_unknown_est,p_total_est,s_total_est,readings_est,readings_heldout_any_est,stations_list
NOA,2019,1,2019-02-05,39a,ok,,,1,0,0,1,28.206,1719299,68,68,1.0,68,1139,581,0,0,0,0,1139,581,1720,89,25.294117647058822,0,8,54,5,1,0,0,1,0,1,57,0.03313953488372093,0.014705882352941176,corinth_thiva,68.0,68.0,1139.0,581.0,0.0,0.0,0.0,0.0,1139.0,581.0,1720.0,57.0,HA.ATHU;HA.AXAR;HA.KALE;HA.LOUT;HA.MAKR;HA.VILL;HI.ART2;HI.KRI1;HL.AGNA;HL.ARG;HL.ARTB;HL.ASTA;HL.ATH;HL.CLEM;HL.DION;HL.DLFA;HL.EAG2;HL.EFSA;HL.EVR;HL.ITM;HL.JAN;HL.KARP;HL.KEK;HL.KIAA;HL.KLV;HL.KYMI;HL.KYPS;HL.KZN;HL.LCHA;HL.LIA;HL.LKR;HL.MHLO;HL.MNVA;HL.MTHA;HL.NEO;HL.NOAC;HL.NPLA;HL.ORTH;HL.PATC;HL.PENT;HL.PLG;HL.PRGA;HL.PRK;HL.PTL;HL.RLS;HL.SKY;HL.SMG;HL.SMHA;HL.TETR;HL.THL;HL.VLI;HL.VLS;HL.VLY;HL.YDRA;HL.ZARA;HL.ZKR;HP.AMT;HP.ANX;HP.AXS;HP.DRO;HP.EFP;HP.FSK;HP.GUR;HP.LTHK;HP.LTK;HP.UPR;HT.AOS2;HT.DMLN;HT.DRAG;HT.EVGI;HT.FNA;HT.HORT;HT.IGT;HT.KPRO;HT.KRND;HT.LKD2;HT.LRSO;HT.NEST;HT.NYDR;HT.OUR;HT.PSDA;HT.SIGR;HT.THAS;HT.THE;HT.TSLK;HT.TYRN;IV.MESG;IV.SCTE;MN.TIR
NOA,2019,2,2019-05-21,39a,ok,,413 split 00:00..24:00,3,0,0,2,72.79,2470500,83,83,1.0,83,1539,761,0,0,0,0,1539,761,2300,134,27.710843373493976,0,50,28,4,1,0,0,10,0,10,249,0.1082608695652174,0.12048192771084337,corinth_thiva,83.0,83.0,1539.0,761.0,0.0,0.0,0.0,0.0,1539.0,761.0,2300.0,249.0,HA.ATHU;HA.AXAR;HA.KALE;HA.KARY;HA.MAKR;HA.VILL;HC.CHAN;HC.KNDR;HC.PRNS;HC.TMBK;HI.ARS1;HI.ATH5;HI.CH01;HI.KRL1;HI.MYT1;HI.NPS1;HI.SIT2;HL.ACHA;HL.AIDA;HL.ALXA;HL.AMGA;HL.ANDM;HL.ANKY;HL.APE;HL.ARG;HL.ARTB;HL.ASTA;HL.ATH;HL.ATHA;HL.CHNB;HL.CLEM;HL.DION;HL.DLFA;HL.DRPA;HL.EAG2;HL.EFSA;HL.ELFA;HL.EVR;HL.GVD;HL.IACM;HL.IDI;HL.IMMV;HL.ITM;HL.JAN;HL.KARP;HL.KEK;HL.KIAA;HL.KLNA;HL.KLV;HL.KOMA;HL.KRES;HL.KTHA;HL.KTLO;HL.KURT;HL.KVLA;HL.KYMI;HL.KYPS;HL.LCHA;HL.LKR;HL.MET4;HL.MET5;HL.MHLO;HL.MNVA;HL.MTHA;HL.MTVA;HL.NEO;HL.NISR;HL.NOAC;HL.ORTH;HL.PATC;HL.PATG;HL.PENT;HL.PRGA;HL.PRK;HL.PTL;HL.PYL2;HL.RDO;HL.RLS;HL.SAP3;HL.SKY;HL.SMHA;HL.SMTH;HL.TETR;HL.THL;HL.THRA;HL.TNSA;HL.TRGA;HL.VLI;HL.VLS;HL.VLY;HL.YDRA;HL.YRMI;HL.ZARA;HL.ZKR;HP.AMT;HP.ANX;HP.AXS;HP.DRO;HP.EFP;HP.FSK;HP.GUR;HP.LTHK;HP.LTK;HP.PDO;HP.PVO;HP.PYL;HP.SERG;HP.UPR;HP.VLX;HT.AGG;HT.CMBO;HT.DMLN;HT.DRAG;HT.EVGI;HT.HORT;HT.IGT;HT.KAVA;HT.KNT;HT.KOKK;HT.KRND;HT.LIT;HT.LKD2;HT.LRSO;HT.NEST;HT.NYDR;HT.OUR;HT.PAIG;HT.PSDA;HT.SIGR;HT.SRS;HT.THAS;HT.TSLK;HT.TYRN;KO.DKL
NOA,2019,3,2019-08-18,39a,ok,,,1,0,0,1,26.524,1265301,42,42,1.0,42,834,351,0,0,0,0,834,351,1185,121,28.214285714285715,1,17,22,2,0,0,0,9,0,9,308,0.25991561181434597,0.21428571428571427,corinth_thiva,42.0,42.0,834.0,351.0,0.0,0.0,0.0,0.0,834.0,351.0,1185.0,308.0,CQ.AKMS;CQ.ALEF;CQ.ASGA;CQ.MVOU;CQ.NATA;CQ.XYLS;GE.CSS;GE.ISP;HA.ATAL;HA.ATHU;HA.AXAR;HA.FYLH;HA.KALE;HA.KARY;HA.LOUT;HA.MAGU;HA.MAKR;HA.STFN;HA.VILL;HC.CHAN;HC.KNDR;HC.PRNS;HI.CH01;HI.KLV1;HI.KRI1;HI.MSL1;HI.NPS1;HI.PYL1;HL.AIDA;HL.ANKY;HL.ARG;HL.ATH;HL.CHNB;HL.CLEM;HL.DION;HL.EAG2;HL.EVR;HL.GVD;HL.IACM;HL.IDI;HL.ITM;HL.JAN;HL.KARP;HL.KEK;HL.KLV;HL.KSL;HL.KURT;HL.KYMI;HL.KYPS;HL.KZN;HL.LIA;HL.LKR;HL.MET1;HL.MET2;HL.MET5;HL.MET6;HL.MHLO;HL.MNVA;HL.MTHA;HL.NEO;HL.NPS;HL.ORTH;HL.PARN1;HL.PARN2;HL.PARN3;HL.PATC;HL.PATG;HL.PENT;HL.PLG;HL.PTL;HL.PYL2;HL.RDO;HL.RLS;HL.SKY;HL.SMG;HL.SMTH;HL.TETR;HL.THERA;HL.THL;HL.VLI;HL.VLS;HL.VLY;HL.YRMI;HL.ZKR;HP.AMPL;HP.AMT;HP.ANX;HP.AXS;HP.DRO;HP.EFP;HP.FSK;HP.GUR;HP.LTHK;HP.LTK;HP.PVO;HP.SERG;HP.UPR;HP.VLX;HT.AGG;HT.ALN;HT.CHOS;HT.DRAG;HT.EVGI;HT.FNA;HT.HORT;HT.KAVA;HT.KNT;HT.LIT;HT.LKD2;HT.LRSO;HT.NEST;HT.NYDR;HT.OUR;HT.PSDA;HT.SIGR;HT.SOH;HT.SRS;HT.THAS;HT.THE;HT.TSLK;HT.TYRN
NOA,2019,4,2019-10-24,39a,ok,,,1,0,0,1,40.052,1371875,44,44,1.0,44,779,513,0,0,0,0,779,513,1292,145,29.363636363636363,1,22,20,0,1,0,0,4,0,4,93,0.07198142414860681,0.09090909090909091,corinth_thiva,44.0,44.0,779.0,513.0,0.0,0.0,0.0,0.0,779.0,513.0,1292.0,93.0,CL.AGEO;CL.AGRP;CL.AIOA;CL.ALIK;CL.MALA;CL.MG00;CL.PSAM;CL.PYRG;CL.TEME;CL.TRIZ;CL.ZIRI;CQ.AKMS;CQ.ALEF;CQ.ASGA;CQ.ATHA;CQ.MVOU;CQ.NATA;GE.CSS;GE.ISP;HA.ATAL;HA.ATHU;HA.AXAR;HA.KALE;HA.KARY;HA.LOUT;HA.MAGU;HA.MAKR;HA.SNT5;HA.STFN;HA.VILL;HC.CHAN;HI.ATH5;HI.DRA2;HI.KRL1;HI.KSS1;HI.LMN1;HI.PLN1;HI.RDI1;HI.RGE1;HI.SIT2;HI.THS1;HL.ACHA;HL.AIDA;HL.ANKY;HL.ARG;HL.ASTA;HL.ATH;HL.CLEM;HL.DION;HL.DLFA;HL.EAG2;HL.EFSA;HL.EVR;HL.GVD;HL.IACM;HL.IDI;HL.ITM;HL.JAN;HL.KARP;HL.KEK;HL.KIAA;HL.KLNA;HL.KLV;HL.KSL;HL.KURT;HL.KYMI;HL.KYPS;HL.KZN;HL.LIA;HL.LKR;HL.LVRA;HL.MET2;HL.MET4;HL.MET5;HL.MET6;HL.MHLO;HL.NEO;HL.NISR;HL.NOAC;HL.NPLA;HL.NPS;HL.OREA;HL.ORTH;HL.PATC;HL.PENT;HL.PLG;HL.PRK;HL.PTL;HL.PYL2;HL.RDO;HL.RLS;HL.RODB;HL.SAP3;HL.SKY;HL.SMG;HL.SMTH;HL.TETR;HL.THERA;HL.THL;HL.TNSA;HL.VLI;HL.VLS;HL.VLY;HL.XANC;HL.YDRA;HL.YRMI;HL.ZKR;HP.AMT;HP.ANX;HP.AXS;HP.DRO;HP.EFP;HP.FSK;HP.GUR;HP.LTHK;HP.LTK;HP.PVO;HP.PYL;HP.SERG;HP.UPR;HT.AOS2;HT.CHOS;HT.DMLN;HT.EVGI;HT.HORT;HT.IGT;HT.KAVA;HT.KNT;HT.LIT;HT.LKD2;HT.NEST;HT.OUR;HT.PSDA;HT.RTZL;HT.SIGR;HT.SOH;HT.SRS;HT.THE;HT.THR2;HT.THR3;HT.THR5;HT.THR6;HT.THR8;HT.TSLK;KO.ELL
