key,window,t0,t1,station,network,code,band,rate,km,fetched,file,measured,n_locations,n_channels,rates_hz,covered_any_s,covered_3c_s,coverage_fraction_3c,gap_count,gap_s,covered,ref_P_window,ref_S_window,ref_P_covered,ref_S_covered,ref_P_covered_rm,ref_S_covered_rm,manual_ok_P,manual_ok_S,unknown_ok_P,unknown_ok_S,automatic_rejected_P,automatic_rejected_S,unknown_rejected_P,unknown_rejected_S,other_P,other_S
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.GUMA,IV,GUMA,HH,100.0,31.70823766168345,True,IV.GUMA__HH__20161030T065018__20161030T085018.mseed,True,1.0,3.0,100,7200.0,7199.999799966812,0.9999999722176128,0.0,0.0,True,134,127,134,127,134,127,134,127,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,XO.AM05,XO,AM05,EH,100.0,25.683467950874658,True,XO.AM05__EH__20161030T065018__20161030T085018.mseed,True,1.0,3.0,100,7199.995001077652,7199.995000123978,0.9999993055727747,0.0,0.0,True,123,112,123,112,123,112,123,112,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.LNSS,IV,LNSS,HH,100.0,25.88925515913339,True,IV.LNSS__HH__20161030T065018__20161030T085018.mseed,True,1.0,3.0,100,7200.0,7199.999799966812,0.9999999722176128,0.0,0.0,True,115,113,115,113,115,113,115,113,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.RM33,IV,RM33,EH,100.0,36.70278355887831,True,IV.RM33__EH__20161030T065018__20161030T085018.mseed,True,1.0,3.0,100,7200.0,7199.9997000694275,0.9999999583429761,0.0,0.0,True,111,103,111,103,111,103,111,103,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.CAMP,IV,CAMP,HH,100.0,40.835202854702366,True,IV.CAMP__HH__20161030T065018__20161030T085018.mseed,True,1.0,3.0,100,7104.000099897385,7103.999899864197,0.9866666527589162,1.0,95.99990010261536,True,113,100,113,100,113,100,113,100,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.MC2,IV,MC2,EH,100.0,11.107359892356603,True,IV.MC2__EH__20161030T065018__20161030T085018.mseed,True,1.0,3.0,100,7200.0,7199.999799966812,0.9999999722176128,0.0,0.0,True,105,101,105,101,105,101,105,101,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.TERO,IV,TERO,HH,100.0,46.45951802955727,False,IV.TERO__HH__20161030T065018__20161030T085018.mseed,False,,,,,,,,,False,108,92,0,0,0,0,108,92,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.T1299,IV,T1299,EH,100.0,25.916673776669803,False,IV.T1299__EH__20161030T065018__20161030T085018.mseed,False,,,,,,,,,False,90,88,0,0,0,0,90,88,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.ARRO,IV,ARRO,EH,100.0,39.61574595021223,False,IV.ARRO__EH__20161030T065018__20161030T085018.mseed,False,,,,,,,,,False,88,46,0,0,0,0,88,46,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.GIGS,IV,GIGS,HH,100.0,56.46833136426952,False,IV.GIGS__HH__20161030T065018__20161030T085018.mseed,False,,,,,,,,,False,78,46,0,0,0,0,78,46,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.OFFI,IV,OFFI,HH,100.0,48.296518113992114,False,IV.OFFI__HH__20161030T065018__20161030T085018.mseed,False,,,,,,,,,False,112,5,0,0,0,0,112,5,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.ASSB,IV,ASSB,HH,100.0,43.685568943954,False,IV.ASSB__HH__20161030T065018__20161030T085018.mseed,False,,,,,,,,,False,68,46,0,0,0,0,68,46,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.ATCC,IV,ATCC,EH,100.0,54.95513247229024,False,IV.ATCC__EH__20161030T065018__20161030T085018.mseed,False,,,,,,,,,False,72,37,0,0,0,0,72,37,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.FIAM,IV,FIAM,HH,100.0,62.48932392050517,False,IV.FIAM__HH__20161030T065018__20161030T085018.mseed,False,,,,,,,,,False,63,37,0,0,0,0,63,37,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.SNTG,IV,SNTG,HH,100.0,49.22063608867822,False,IV.SNTG__HH__20161030T065018__20161030T085018.mseed,False,,,,,,,,,False,52,38,0,0,0,0,52,38,0,0,0,0,0,0,0,0
norcia_2016,0,2016-10-30T06:50:18+00:00,2016-10-30T08:50:18+00:00,IV.FOSV,IV,FOSV,EH,100.0,58.94313467727263,False,IV.FOSV__EH__20161030T065018__20161030T085018.mseed,False,,,,,,,,,False,55,33,0,0,0,0,55,33,0,0,0,0,0,0,0,0
