key,window,t0,t1,station,network,code,band,rate,km,fetched,file,measured,n_locations,n_channels,rates_hz,covered_any_s,covered_3c_s,coverage_fraction_3c,gap_count,gap_s,covered,ref_P_window,ref_S_window,ref_P_covered,ref_S_covered,ref_P_covered_rm,ref_S_covered_rm,manual_ok_P,manual_ok_S,unknown_ok_P,unknown_ok_S,automatic_rejected_P,automatic_rejected_S,unknown_rejected_P,unknown_rejected_S,other_P,other_S
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,TW.YHNB,TW,YHNB,HH,100.0,96.2861626212092,False,TW.YHNB__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,131,127,0,0,0,0,40,32,167,141,7,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,TW.SSLB,TW,SSLB,HH,100.0,61.75414121385085,False,TW.SSLB__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,126,114,0,0,0,0,40,32,157,125,6,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,TW.YULB,TW,YULB,HH,100.0,54.56138964665944,False,TW.YULB__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,121,78,0,0,0,0,40,28,137,85,6,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,JP.YOJ,JP,YOJ,BH,20.0,163.8952664082107,True,JP.YOJ__BH__20240403T000811__20240403T030811.mseed,True,1.0,3.0,20,10800.0,10800.0,1.0,0.0,0.0,True,86,63,86,63,38,15,38,15,127,72,1,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,TW.TPUB,TW,TPUB,HH,100.0,111.03460927565752,False,TW.TPUB__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,94,68,0,0,0,0,38,18,121,72,1,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,TW.TDCB,TW,TDCB,HH,100.0,63.0771225899054,False,TW.TDCB__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,118,103,0,0,0,0,0,0,119,103,0,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,IU.TATO,IU,TATO,HH,100.0,128.41571177363286,False,IU.TATO__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,66,42,0,0,0,0,21,15,73,48,1,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,TW.HGSD,TW,HGSD,HH,100.0,39.005357156260295,False,TW.HGSD__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,76,35,0,0,0,0,0,0,76,35,0,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,TW.RLNB,TW,RLNB,HH,100.0,122.34550349050612,False,TW.RLNB__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,57,47,0,0,0,0,0,0,57,47,0,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,TW.TWGB,TW,TWGB,HH,100.0,121.75052782072213,False,TW.TWGB__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,48,11,0,0,0,0,35,6,51,11,1,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,TW.WFSB,TW,WFSB,HH,100.0,140.95056095064314,False,TW.WFSB__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,63,38,0,0,0,0,0,0,63,38,0,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,TW.NACB,TW,NACB,HH,100.0,39.49665486668026,False,TW.NACB__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,TW.CHGB,TW,CHGB,HH,100.0,47.4555525520277,False,TW.CHGB__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hualien_2024,0,2024-04-03T00:08:11+00:00,2024-04-03T03:08:11+00:00,TW.TATO,TW,TATO,HH,80.0,128.67517788405678,False,TW.TATO__HH__20240403T000811__20240403T030811.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
