key,window,t0,t1,station,network,code,band,rate,km,fetched,file,measured,n_locations,n_channels,rates_hz,covered_any_s,covered_3c_s,coverage_fraction_3c,gap_count,gap_s,covered,ref_P_window,ref_S_window,ref_P_covered,ref_S_covered,ref_P_covered_rm,ref_S_covered_rm,manual_ok_P,manual_ok_S,unknown_ok_P,unknown_ok_S,automatic_rejected_P,automatic_rejected_S,unknown_rejected_P,unknown_rejected_S,other_P,other_S
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,II.BORG,II,BORG,BH,40.0,104.60473266180963,True,II.BORG__BH__20210224T094500__20210224T124500.mseed,True,2.0,6.0,40,10799.980464220047,10799.980464220047,0.9999981911314858,0.0,0.0,True,14,7,14,7,14,7,1,0,19,7,5,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,4Q.MA2,4Q,MA2,HH,200.0,42.49998188501873,True,4Q.MA2__HH__20210224T094500__20210224T124500.mseed,True,1.0,3.0,200,10800.0,10800.0,1.0,0.0,0.0,True,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,8F.VIGR,8F,VIGR,BH,50.0,6.887705980653559,False,8F.VIGR__BH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,9H.HOP,9H,HOP,HH,200.0,8.559097929756206,False,9H.HOP__HH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,8F.ODDA,8F,ODDA,HH,100.0,9.034813901392694,False,8F.ODDA__HH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,5S.RF91C,5S,RF91C,EH,100.0,9.310800097812804,False,5S.RF91C__EH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,5S.R0DF7,5S,R0DF7,EH,100.0,9.736481961885636,False,5S.R0DF7__EH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,5S.RD639,5S,RD639,EH,100.0,9.800810362920751,False,5S.RD639__EH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,9H.SUH,9H,SUH,HH,200.0,12.54986547780097,False,9H.SUH__HH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,9H.STF,9H,STF,HH,200.0,13.63349967711921,False,9H.STF__HH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,9H.BER,9H,BER,HH,200.0,16.97481500430533,False,9H.BER__HH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,9H.SDV,9H,SDV,HH,200.0,19.81578771930607,False,9H.SDV__HH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,9H.SYRN,9H,SYRN,HH,200.0,20.336813484818833,False,9H.SYRN__HH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,9H.HAS,9H,HAS,HH,200.0,21.86696659081249,False,9H.HAS__HH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,5S.RB86E,5S,RB86E,EH,100.0,24.555974193305385,False,5S.RB86E__EH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,VI.KAS,VI,KAS,HH,100.0,24.555974193305385,True,VI.KAS__HH__20210224T094500__20210224T124500.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,VI.VOS,VI,VOS,HH,100.0,28.223611290892222,True,VI.VOS__HH__20210224T094500__20210224T124500.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,5S.RE32C,5S,RE32C,EH,100.0,29.640089219585217,False,5S.RE32C__EH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,5S.R488C,5S,R488C,EH,100.0,30.961692995501693,False,5S.R488C__EH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,5S.R888C,5S,R888C,EH,100.0,32.49451311703977,False,5S.R888C__EH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,5S.R8AC0,5S,R8AC0,EH,100.0,36.52667724579027,False,5S.R8AC0__EH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fagradalsfjall_2021,0,2021-02-24T09:45:00+00:00,2021-02-24T12:45:00+00:00,5S.RFE09,5S,RFE09,EH,100.0,38.294192141076614,False,5S.RFE09__EH__20210224T094500__20210224T124500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
