key,window,t0,t1,station,network,code,band,rate,km,fetched,file,measured,n_locations,n_channels,rates_hz,covered_any_s,covered_3c_s,coverage_fraction_3c,gap_count,gap_s,covered,ref_P_window,ref_S_window,ref_P_covered,ref_S_covered,ref_P_covered_rm,ref_S_covered_rm,manual_ok_P,manual_ok_S,unknown_ok_P,unknown_ok_S,automatic_rejected_P,automatic_rejected_S,unknown_rejected_P,unknown_rejected_S,other_P,other_S
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.CSTH,IV,CSTH,HH,100.0,0.7872776682922143,True,IV.CSTH__HH__20230926T010000__20230926T040000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.CAAM,IV,CAAM,HH,100.0,1.1180444404572754,True,IV.CAAM__HH__20230926T010000__20230926T040000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.CPOZ,IV,CPOZ,HH,100.0,2.0186040001916767,True,IV.CPOZ__HH__20230926T010000__20230926T040000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.CSFT,IV,CSFT,HH,100.0,0.0974737100289551,True,IV.CSFT__HH__20230926T010000__20230926T040000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,3,2,3,2,3,2,3,2,0,0,0,0,0,0,0,0
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.CSOB,IV,CSOB,HH,100.0,0.5150885903544153,True,IV.CSOB__HH__20230926T010000__20230926T040000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,3,2,3,2,3,2,3,2,0,0,0,0,0,0,0,0
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.CFMN,IV,CFMN,HH,100.0,4.185416479894327,True,IV.CFMN__HH__20230926T010000__20230926T040000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,3,2,3,2,3,2,3,2,0,0,0,0,0,0,0,0
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.CNIS,IV,CNIS,HH,100.0,4.040979163283898,False,IV.CNIS__HH__20230926T010000__20230926T040000.mseed,False,,,,,,,,,False,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.CBAC,IV,CBAC,HH,100.0,5.432930536835382,False,IV.CBAC__HH__20230926T010000__20230926T040000.mseed,False,,,,,,,,,False,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.CMIS,IV,CMIS,HH,100.0,7.194327967471818,False,IV.CMIS__HH__20230926T010000__20230926T040000.mseed,False,,,,,,,,,False,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.COLB,IV,COLB,HH,100.0,1.281324193824811,False,IV.COLB__HH__20230926T010000__20230926T040000.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.CMSN,IV,CMSN,HH,100.0,3.7940293661731745,False,IV.CMSN__HH__20230926T010000__20230926T040000.mseed,False,,,,,,,,,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.CCAP,IV,CCAP,EH,100.0,5.121453772403776,False,IV.CCAP__EH__20230926T010000__20230926T040000.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
campi_flegrei_2023,0,2023-09-26T01:00:00+00:00,2023-09-26T04:00:00+00:00,IV.PAOL,IV,PAOL,HH,100.0,42.30938484154992,False,IV.PAOL__HH__20230926T010000__20230926T040000.mseed,False,,,,,,,,,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
