key,window,t0,t1,station,network,code,band,rate,km,fetched,file,measured,n_locations,n_channels,rates_hz,covered_any_s,covered_3c_s,coverage_fraction_3c,gap_count,gap_s,covered,ref_P_window,ref_S_window,ref_P_covered,ref_S_covered,ref_P_covered_rm,ref_S_covered_rm,manual_ok_P,manual_ok_S,unknown_ok_P,unknown_ok_S,automatic_rejected_P,automatic_rejected_S,unknown_rejected_P,unknown_rejected_S,other_P,other_S
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.MERS,KO,MERS,HH,100.0,224.428638325138,False,KO.MERS__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,58,10,0,0,0,0,0,0,58,10,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,IU.ANTO,IU,ANTO,BH,,469.45447253089424,True,IU.ANTO__BH__20230206T012735__20230206T042735.mseed,True,2.0,6.0,40,10799.980464220047,10799.980464220047,0.9999981911314858,0.0,0.0,True,40,0,40,0,23,0,23,0,38,0,5,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.TAHT,KO,TAHT,HH,100.0,120.06371302581792,False,KO.TAHT__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,39,13,0,0,0,0,0,0,39,13,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,TU.KEMA,TU,KEMA,BH,50.0,261.07179926972896,False,TU.KEMA__BH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,26,24,0,0,0,0,4,0,22,24,2,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.DYBB,KO,DYBB,HH,100.0,287.1759923376013,False,KO.DYBB__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,39,8,0,0,0,0,0,0,39,8,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.MAZI,KO,MAZI,HH,100.0,304.82421622883777,False,KO.MAZI__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,29,8,0,0,0,0,0,0,29,8,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.GULA,KO,GULA,HH,100.0,273.42696891648563,False,KO.GULA__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,35,1,0,0,0,0,0,0,35,1,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.SVSK,KO,SVSK,HH,100.0,298.6268558377068,False,KO.SVSK__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,34,1,0,0,0,0,0,0,34,1,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,GE.ARPR,GE,ARPR,BH,20.0,237.3424176229014,False,GE.ARPR__BH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,20,6,0,0,0,0,0,0,20,6,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.KOZK,KO,KOZK,EH,100.0,288.9190376594484,False,KO.KOZK__EH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,26,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.YOZ,KO,YOZ,HH,100.0,305.6858368504921,False,KO.YOZ__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,24,1,0,0,0,0,0,0,24,1,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.IKL,KO,IKL,HH,100.0,316.2310091716098,False,KO.IKL__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,22,2,0,0,0,0,0,0,22,2,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.YESY,KO,YESY,HH,100.0,294.61723548730464,False,KO.YESY__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,15,1,0,0,0,0,0,0,15,1,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.KRMN,KO,KRMN,EH,100.0,331.8322514061887,False,KO.KRMN__EH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.SULT,KO,SULT,HH,100.0,325.65907021173024,False,KO.SULT__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.KARA,KO,KARA,BH,50.0,173.09989983891182,False,KO.KARA__BH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,GE.MALT,GE,MALT,HH,80.0,173.28283224201266,False,GE.MALT__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,MN.ARPR,MN,ARPR,BH,20.0,237.3424176229014,False,MN.ARPR__BH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.SVRC,KO,SVRC,HH,100.0,238.66396059682612,False,KO.SVRC__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.ILIC,KO,ILIC,BH,50.0,281.90838148918937,False,KO.ILIC__BH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kahramanmaras_2023,0,2023-02-06T01:27:35+00:00,2023-02-06T04:27:35+00:00,KO.EREN,KO,EREN,HH,100.0,316.5296859678256,False,KO.EREN__HH__20230206T012735__20230206T042735.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
