key,window,t0,t1,station,network,code,band,rate,km,fetched,file,measured,n_locations,n_channels,rates_hz,covered_any_s,covered_3c_s,coverage_fraction_3c,gap_count,gap_s,covered,ref_P_window,ref_S_window,ref_P_covered,ref_S_covered,ref_P_covered_rm,ref_S_covered_rm,manual_ok_P,manual_ok_S,unknown_ok_P,unknown_ok_S,automatic_rejected_P,automatic_rejected_S,unknown_rejected_P,unknown_rejected_S,other_P,other_S
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.BSWZ,NZ,BSWZ,EH,100.0,129.3153293963903,True,NZ.BSWZ__EH__20161113T111256__20161113T141256.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,80,99,80,99,80,99,80,99,0,0,25,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.TUWZ,NZ,TUWZ,EH,100.0,159.53221880355466,True,NZ.TUWZ__EH__20161113T111256__20161113T141256.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,71,96,71,96,71,96,71,96,0,0,33,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.TCW,NZ,TCW,EH,100.0,194.57218997258676,True,NZ.TCW__EH__20161113T111256__20161113T141256.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,62,84,62,84,62,84,62,84,0,0,23,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.THZ,NZ,THZ,HH,100.0,103.56367727128476,True,NZ.THZ__HH__20161113T111256__20161113T141256.mseed,True,1.0,3.0,100,10799.996902942657,10799.996902942657,0.9999997132354312,0.0,0.0,True,48,63,48,63,48,63,48,63,0,0,29,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.CMWZ,NZ,CMWZ,EH,100.0,143.56173586188487,True,NZ.CMWZ__EH__20161113T111256__20161113T141256.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,51,58,51,58,51,58,51,58,0,0,17,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.KHZ,NZ,KHZ,HH,100.0,52.29939714024989,True,NZ.KHZ__HH__20161113T111256__20161113T141256.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,45,58,45,58,45,58,45,58,0,0,14,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.GVZ,NZ,GVZ,HH,100.0,30.863660393810814,False,NZ.GVZ__HH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,43,47,0,0,0,0,44,49,0,0,22,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.NNZ,NZ,NNZ,HH,100.0,166.4467395296883,False,NZ.NNZ__HH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,40,50,0,0,0,0,40,50,0,0,24,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.LTZ,NZ,LTZ,HH,100.0,62.009602865586416,False,NZ.LTZ__HH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,38,47,0,0,0,0,38,49,0,0,23,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.WEL,NZ,WEL,HH,100.0,212.8596627644151,False,NZ.WEL__HH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,34,51,0,0,0,0,34,51,0,0,29,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.MSWZ,NZ,MSWZ,EH,100.0,232.26254994125304,False,NZ.MSWZ__EH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,30,53,0,0,0,0,30,53,0,0,41,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.CAW,NZ,CAW,EH,100.0,244.23518804367964,False,NZ.CAW__EH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,37,46,0,0,0,0,37,46,0,0,33,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.MRNZ,NZ,MRNZ,EH,100.0,145.16802573590877,False,NZ.MRNZ__EH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,28,49,0,0,0,0,28,49,0,0,28,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.DUWZ,NZ,DUWZ,EH,100.0,222.8807481844945,False,NZ.DUWZ__EH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,33,42,0,0,0,0,33,42,0,0,27,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.BHW,NZ,BHW,HH,100.0,208.96826160702335,False,NZ.BHW__HH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,44,25,0,0,0,0,44,25,0,0,0,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.KIW,NZ,KIW,EH,100.0,256.7290590574628,False,NZ.KIW__EH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,27,39,0,0,0,0,27,39,0,0,27,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.PLWZ,NZ,PLWZ,EH,100.0,222.4554712804952,False,NZ.PLWZ__EH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,33,31,0,0,0,0,33,31,0,0,19,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.OGWZ,NZ,OGWZ,EH,100.0,274.2074852090801,False,NZ.OGWZ__EH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,22,30,0,0,0,0,22,30,0,0,34,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.PAWZ,NZ,PAWZ,EH,100.0,246.30688769710952,False,NZ.PAWZ__EH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,24,26,0,0,0,0,24,26,0,0,23,0,0,0,0,0
kaikoura_2016,0,2016-11-13T11:12:56+00:00,2016-11-13T14:12:56+00:00,NZ.AMCZ,NZ,AMCZ,EH,100.0,61.86055999912524,False,NZ.AMCZ__EH__20161113T111256__20161113T141256.mseed,False,,,,,,,,,False,24,23,0,0,0,0,25,24,0,0,19,0,0,0,0,0
