key,weight,event_idx,time,lat,lon,depth_km,n_picks,n_p,n_s,n_stations,n_p_and_s,misfit_s,nearest_event,nearest_dt_s,nearest_dist_km,nearest_class
kaikoura_2016,quakescope2026,126,2016-11-13 13:47:10.147621888+00:00,-41.72371421237613,174.33618140958487,14.0625,7,4,3,4,3,0.12437517302376884,2016p858309,19.14,127.5,5<|dt|<=30s
kaikoura_2016,quakescope2026,128,2016-11-13 13:49:23.516920320+00:00,-42.825204904774296,174.80645225146148,55.3125,7,4,3,5,2,0.48044259207589285,2016p858312,13.84,132.3,5<|dt|<=30s
kaikoura_2016,quakescope2026,129,2016-11-13 13:50:54.198626048+00:00,-41.87380466958478,174.03087593760623,17.8125,8,5,3,5,3,0.2810394763946533,2016p858314,52.95,25.2,30<|dt|<=120s
kaikoura_2016,quakescope2026,130,2016-11-13 13:51:20.367465472+00:00,-42.485038633829426,173.76645126171005,0.9375,7,5,2,5,2,0.5171644687652588,2016p858314,79.12,91.8,30<|dt|<=120s
kaikoura_2016,quakescope2026,131,2016-11-13 13:52:00.725806080+00:00,-41.99015726280066,173.6010267798155,0.9375,6,4,2,4,2,0.5377868413925171,2016p858321,-95.53,49.4,30<|dt|<=120s
kaikoura_2016,quakescope2026,132,2016-11-13 13:52:37.907570688+00:00,-42.40267319306836,173.58045272654334,12.1875,6,3,3,4,2,0.18804903825124106,2016p858321,-58.35,78.8,30<|dt|<=120s
kaikoura_2016,quakescope2026,134,2016-11-13 13:57:14.150834944+00:00,-42.551067041565496,173.74594654156687,30.9375,6,3,3,4,2,0.5051523844401041,2016p858327,31.66,80.0,30<|dt|<=120s
kaikoura_2016,quakescope2026,137,2016-11-13 13:59:22.212391424+00:00,-41.757859890607286,174.1322476006626,0.9375,7,4,3,5,2,0.4117958886282785,2016p858332,-20.47,106.7,5<|dt|<=30s
kaikoura_2016,quakescope2026,138,2016-11-13 14:00:22.886069760+00:00,-41.839720109873134,174.25569068611446,27.1875,8,6,2,6,2,0.7501552402973175,2016p858334,-4.65,39.5,"|dt|<=5s, dist>30km"
kaikoura_2016,quakescope2026,139,2016-11-13 14:01:24.343062528+00:00,-41.41225828770704,173.3163944428226,40.3125,6,3,3,4,2,0.17780605951944986,2016p858335,1.31,73.7,"|dt|<=5s, dist>30km"
kaikoura_2016,quakescope2026,140,2016-11-13 14:02:26.283695104+00:00,-41.822156117156766,174.4191350392641,2.8125,7,4,3,4,3,0.5932350158691406,2016p858335,63.25,67.7,30<|dt|<=120s
kaikoura_2016,quakescope2026,141,2016-11-13 14:03:32.030753280+00:00,-42.18800263590716,173.78619741580707,0.9375,8,5,3,5,3,0.41070428490638733,2016p858337,-9.1,58.6,5<|dt|<=30s
kaikoura_2016,quakescope2026,142,2016-11-13 14:04:06.116833792+00:00,-42.15453718171907,173.21041102695324,0.9375,8,5,3,5,3,0.4854058623313904,2016p858338,2.17,31.1,"|dt|<=5s, dist>30km"
kaikoura_2016,quakescope2026,144,2016-11-13 14:05:56.567287296+00:00,-41.80844061802258,173.3760577554173,0.9375,6,3,3,4,2,0.8079018195470175,2016p858343,-30.2,49.2,30<|dt|<=120s
kaikoura_2016,quakescope2026,149,2016-11-13 14:11:45.318035968+00:00,-42.05300069602527,174.4426551250428,0.9375,6,3,3,4,2,0.5635498364766439,2016p858356,-43.81,33.1,30<|dt|<=120s
norcia_2016,jma_wc,3,2016-10-30 06:52:49.845774592+00:00,42.58818959111071,13.318829931187198,6.5625,6,3,3,4,2,0.6314962307612101,8864181,-23.28,31.5,5<|dt|<=30s
norcia_2016,jma_wc,9,2016-10-30 06:56:54.488535552+00:00,42.21037909350058,12.46956813677375,47.8125,6,3,3,4,2,0.5654138724009196,8864341,16.38,89.6,5<|dt|<=30s
norcia_2016,jma_wc,11,2016-10-30 06:58:32.541509632+00:00,42.77012248135946,13.079844249817505,4.6875,7,3,4,4,3,0.20290436063494002,8864381,29.58,15.4,5<|dt|<=30s
norcia_2016,jma_wc,14,2016-10-30 07:00:11.077684480+00:00,42.81560122561934,13.067136283994472,8.4375,7,4,3,5,2,0.16622318540300643,8864611,25.63,10.2,5<|dt|<=30s
norcia_2016,jma_wc,17,2016-10-30 07:02:14.090075392+00:00,42.70194088285924,13.306422765183472,0.9375,8,4,4,4,4,0.376199871301651,8864691,41.46,10.9,30<|dt|<=120s
norcia_2016,jma_wc,19,2016-10-30 07:04:37.812528896+00:00,42.77016402092947,13.117622195956594,19.6875,7,4,3,4,3,0.14672790254865373,8864841,-21.57,7.9,5<|dt|<=30s
norcia_2016,jma_wc,21,2016-10-30 07:05:38.581560832+00:00,42.89526312478674,13.104787993834806,0.9375,7,3,4,4,3,0.28319171496800016,8864881,-17.69,12.1,5<|dt|<=30s
norcia_2016,jma_wc,25,2016-10-30 07:07:32.431876096+00:00,42.79288546314417,13.0923884762271,0.9375,6,3,3,3,3,0.20710972944895426,8864991,-21.26,11.7,5<|dt|<=30s
norcia_2016,jma_wc,30,2016-10-30 07:10:39.877748224+00:00,42.31514866031736,13.36842808064668,0.9375,6,3,3,4,2,0.39359601338704425,8865171,0.52,41.0,"|dt|<=5s, dist>30km"
norcia_2016,jma_wc,31,2016-10-30 07:11:12.278013184+00:00,42.8949085018197,13.533801727496229,30.9375,6,3,3,4,2,0.2567375103632609,8865171,32.92,30.6,30<|dt|<=120s
norcia_2016,jma_wc,36,2016-10-30 07:14:41.575983104+00:00,42.838436209892514,13.155324043496064,0.9375,7,3,4,4,3,0.3665220396859305,8865381,20.22,5.3,5<|dt|<=30s
norcia_2016,jma_wc,37,2016-10-30 07:15:08.735396608+00:00,42.63372509875168,13.23094257037977,23.4375,7,5,2,5,2,0.2119027546473912,8865441,-45.01,28.0,30<|dt|<=120s
norcia_2016,jma_wc,40,2016-10-30 07:17:05.822080256+00:00,42.67922171805404,13.218372848147597,0.9375,6,3,3,3,3,0.570773164431254,8865501,31.25,5.1,30<|dt|<=120s
norcia_2016,jma_wc,41,2016-10-30 07:17:48.651945984+00:00,42.74746458337297,13.205777868369154,8.4375,6,3,3,4,2,0.7025067011515299,8865501,74.08,3.0,30<|dt|<=120s
norcia_2016,jma_wc,42,2016-10-30 07:18:38.186771968+00:00,42.883938114479825,13.28143109196436,0.9375,7,3,4,4,3,0.7435847350529262,8865601,-76.47,16.8,30<|dt|<=120s
norcia_2016,jma_wc,43,2016-10-30 07:19:17.350099200+00:00,42.723797271272815,13.683950118031909,27.1875,7,5,2,5,2,0.26393873350960867,8865601,-37.31,49.7,30<|dt|<=120s
norcia_2016,jma_wc,45,2016-10-30 07:20:35.777585152+00:00,42.84976832758643,13.10487600688567,10.3125,6,3,3,3,3,0.16161259015401205,8865681,-30.95,23.0,30<|dt|<=120s
norcia_2016,jma_wc,47,2016-10-30 07:21:42.867625984+00:00,42.8725769136338,13.205739773867728,0.9375,6,3,3,4,2,0.4069962501525879,8865741,16.07,6.8,5<|dt|<=30s
norcia_2016,jma_wc,56,2016-10-30 07:29:12.874257152+00:00,42.82691673856511,13.029294979718488,10.3125,9,5,4,6,3,0.5770699712965224,8866211,-26.6,6.1,5<|dt|<=30s
norcia_2016,jma_wc,66,2016-10-30 07:35:13.163900672+00:00,42.973681661056055,13.76160980606871,0.9375,6,3,3,4,2,0.38945074876149494,8866521,25.26,51.4,5<|dt|<=30s
norcia_2016,jma_wc,67,2016-10-30 07:36:02.467216384+00:00,42.79218428636004,12.80265588812702,0.9375,7,3,4,5,2,0.7643831116812569,8866601,-48.16,41.4,30<|dt|<=120s
norcia_2016,jma_wc,68,2016-10-30 07:36:51.546232064+00:00,42.666978381816804,13.670959795649393,0.9375,6,3,3,4,2,0.5049231847127279,8866601,0.92,31.0,"|dt|<=5s, dist>30km"
norcia_2016,jma_wc,79,2016-10-30 07:43:45.944263680+00:00,42.67873724482425,12.891443696129132,0.9375,6,3,3,4,2,0.5661627054214478,8867061,-19.41,23.9,5<|dt|<=30s
norcia_2016,jma_wc,85,2016-10-30 07:47:04.773737984+00:00,42.75883854495534,13.243545584721675,21.5625,8,4,4,4,4,0.12924230098724365,8867221,21.26,19.8,5<|dt|<=30s
norcia_2016,jma_wc,86,2016-10-30 07:47:33.358586624+00:00,42.883347311810624,13.596822302501295,15.9375,6,3,3,4,2,0.23282984892527261,8867381,0.62,42.9,"|dt|<=5s, dist>30km"
norcia_2016,jma_wc,91,2016-10-30 07:49:35.110460928+00:00,42.758839929064614,13.230955195055452,23.4375,6,3,3,3,3,0.3132181962331136,8867501,18.09,18.8,5<|dt|<=30s
norcia_2016,jma_wc,93,2016-10-30 07:50:50.049179904+00:00,42.82706935170612,13.281379024204027,2.8125,6,3,3,3,3,0.6855836311976115,8867621,-27.17,16.2,5<|dt|<=30s
norcia_2016,jma_wc,95,2016-10-30 07:51:41.775257344+00:00,42.928756048135874,13.622345401470149,0.9375,7,3,4,5,2,0.426337582724435,8867651,0.63,37.6,"|dt|<=5s, dist>30km"
norcia_2016,jma_wc,96,2016-10-30 07:52:18.192589056+00:00,42.79291179236927,13.117583004208115,19.6875,10,4,6,6,4,0.4115328788757324,8867761,-31.28,10.0,30<|dt|<=120s
norcia_2016,jma_wc,100,2016-10-30 07:54:17.388608768+00:00,42.701965747574036,13.256107230673328,38.4375,6,3,3,4,2,0.902102510134379,8867831,45.63,11.6,30<|dt|<=120s
norcia_2016,jma_wc,101,2016-10-30 07:54:35.989144576+00:00,42.59949503242333,13.381638244750942,19.6875,8,4,4,5,3,0.5754343569278717,8867881,-29.0,26.6,5<|dt|<=30s
norcia_2016,jma_wc,105,2016-10-30 07:56:47.428102912+00:00,42.70193121325585,13.130318363376123,12.1875,8,4,4,4,4,0.3449220061302185,8868031,-24.73,4.7,5<|dt|<=30s
norcia_2016,jma_wc,114,2016-10-30 08:03:32.053570560+00:00,42.46303420027138,13.093085001073321,12.1875,6,3,3,4,2,0.4775230487187703,8868401,-9.5,43.5,5<|dt|<=30s
norcia_2016,jma_wc,116,2016-10-30 08:04:28.868023040+00:00,42.758810862788806,13.142822504745352,27.1875,8,4,4,5,3,0.45552965998649597,8868391,29.05,7.6,5<|dt|<=30s
norcia_2016,jma_wc,117,2016-10-30 08:04:49.439532544+00:00,42.88387555812312,13.092194259883065,15.9375,7,5,2,5,2,0.35104278155735563,8868491,-12.34,4.1,5<|dt|<=30s
norcia_2016,jma_wc,119,2016-10-30 08:05:55.256704768+00:00,42.80428564406598,13.117563391260255,6.5625,8,5,3,5,3,0.22109541296958923,8868491,53.48,13.2,30<|dt|<=120s
norcia_2016,jma_wc,120,2016-10-30 08:06:55.702593536+00:00,42.75881916743497,13.155412878847642,14.0625,9,4,5,5,4,0.17135535346137154,8868601,-63.5,19.7,30<|dt|<=120s
norcia_2016,jma_wc,122,2016-10-30 08:08:07.249596160+00:00,42.59887563621628,13.632799141969112,0.9375,7,4,3,5,2,0.7092511653900146,8868601,8.05,51.8,5<|dt|<=30s
norcia_2016,jma_wc,123,2016-10-30 08:08:53.225187584+00:00,42.758801174039085,13.13023213642394,12.1875,6,3,3,3,3,0.2058871587117513,8868601,54.03,20.1,30<|dt|<=120s
norcia_2016,jma_wc,124,2016-10-30 08:09:28.654030336+00:00,42.758801174039085,13.13023213642394,8.4375,7,3,4,5,2,0.31997718129839214,8868711,-28.34,8.5,5<|dt|<=30s
norcia_2016,jma_wc,125,2016-10-30 08:10:29.250414848+00:00,42.28103913577636,13.093464311882903,21.5625,6,3,3,4,2,0.7406282822291056,8868731,-1.88,46.2,"|dt|<=5s, dist>30km"
norcia_2016,jma_wc,130,2016-10-30 08:13:36.760481536+00:00,42.90667015714938,13.142627188161999,0.9375,7,4,3,4,3,0.5532202039446149,8868891,32.03,1.8,30<|dt|<=120s
norcia_2016,jma_wc,131,2016-10-30 08:13:48.339344640+00:00,42.72452995989869,13.017033112954735,0.9375,6,3,3,3,3,0.8197931448618571,8868891,43.61,21.8,30<|dt|<=120s
norcia_2016,jma_wc,132,2016-10-30 08:14:07.058753024+00:00,42.65647345373746,13.21837514021241,8.4375,9,4,5,5,4,0.5367360644870334,8868891,62.33,26.8,30<|dt|<=120s
norcia_2016,jma_wc,133,2016-10-30 08:15:37.192156160+00:00,42.56541762258512,13.343898517905279,17.8125,7,3,4,5,2,0.6579264232090541,8869001,-5.29,41.3,5<|dt|<=30s
norcia_2016,jma_wc,134,2016-10-30 08:16:04.541173248+00:00,42.64457816662303,13.570261250681433,10.3125,8,4,4,5,3,0.21515357494354248,8869001,22.06,49.0,5<|dt|<=30s
norcia_2016,jma_wc,136,2016-10-30 08:17:04.080052480+00:00,42.79295336489662,13.180569441129268,8.4375,6,3,3,3,3,0.6379686196645101,8869031,23.05,15.1,5<|dt|<=30s
norcia_2016,jma_wc,138,2016-10-30 08:17:54.013137408+00:00,42.79294089312984,13.155374850764963,15.9375,9,4,5,5,4,0.16501622729831272,8869081,13.68,8.4,5<|dt|<=30s
norcia_2016,jma_wc,139,2016-10-30 08:18:36.535187712+00:00,42.667847597229745,13.218373994512353,2.8125,6,3,3,4,2,0.7786906560262045,8869141,-25.47,5.5,5<|dt|<=30s
norcia_2016,jma_wc,144,2016-10-30 08:22:17.593160192+00:00,42.679213436367064,13.180649943229087,15.9375,7,3,4,4,3,0.21805330685206822,8869241,22.66,17.4,5<|dt|<=30s
norcia_2016,jma_wc,149,2016-10-30 08:26:13.199727360+00:00,42.77019309867701,13.15540021017849,0.9375,6,3,3,4,2,0.35489726066589355,8869411,38.25,11.5,30<|dt|<=120s
norcia_2016,jma_wc,150,2016-10-30 08:26:28.126335488+00:00,42.99675841177948,13.685977779617048,15.9375,6,4,2,4,2,0.4480959971745809,8869481,-29.55,50.6,5<|dt|<=30s
norcia_2016,jma_wc,152,2016-10-30 08:28:20.368072448+00:00,42.82635069215891,12.815027614203249,15.9375,6,4,2,4,2,1.166884183883667,8869581,-27.89,24.7,5<|dt|<=30s
norcia_2016,jma_wc,155,2016-10-30 08:29:55.816928512+00:00,42.74746596693481,13.230954044025076,15.9375,10,5,5,5,5,0.23581268787384033,8869601,27.09,9.3,5<|dt|<=30s
norcia_2016,jma_wc,156,2016-10-30 08:30:26.954123264+00:00,42.77013771252566,13.09243688948251,6.5625,8,4,4,4,4,0.43905138969421387,8869711,-39.76,12.8,30<|dt|<=120s
norcia_2016,jma_wc,157,2016-10-30 08:30:50.105404672+00:00,42.83838069214282,13.092291480873765,8.4375,9,4,5,5,4,0.22112891409132215,8869711,-16.6,5.2,5<|dt|<=30s
norcia_2016,jma_wc,161,2016-10-30 08:33:29.838379008+00:00,42.63372096445687,13.193247150307958,0.9375,6,3,3,4,2,0.4853614966074626,8869791,29.94,20.9,5<|dt|<=30s
norcia_2016,jma_wc,169,2016-10-30 08:38:24.428910592+00:00,43.03164054051931,13.420673101054152,4.6875,6,4,2,4,2,0.9652607043584188,8870221,28.57,41.8,5<|dt|<=30s
norcia_2016,jma_wc,171,2016-10-30 08:39:25.867370496+00:00,42.73605325775764,13.13026665723205,23.4375,10,5,5,6,4,0.4198953866958618,8870291,31.01,10.1,30<|dt|<=120s
norcia_2016,jma_wc,172,2016-10-30 08:40:05.181922816+00:00,42.89532570592651,13.218350940318695,0.9375,6,4,2,4,2,0.6026979684829712,8870291,70.32,14.3,30<|dt|<=120s
norcia_2016,jma_wc,173,2016-10-30 08:40:45.381730816+00:00,42.79296029365912,13.205764043970275,0.9375,7,4,3,4,3,0.48855475017002653,8870421,-34.43,11.4,30<|dt|<=120s
norcia_2016,jma_wc,175,2016-10-30 08:41:44.075837952+00:00,42.88312489625139,13.659899010134257,8.4375,6,3,3,4,2,0.10579057534535725,8870421,24.27,38.3,5<|dt|<=30s
norcia_2016,jma_wc,176,2016-10-30 08:42:13.959643392+00:00,42.69035969599512,13.457326124645444,0.9375,6,3,3,4,2,0.2223752737045288,8870461,-39.68,21.1,30<|dt|<=120s
norcia_2016,jma_wc,177,2016-10-30 08:42:39.176798720+00:00,42.90669519952294,13.193108905064122,0.9375,6,3,3,4,2,0.2825249830881755,8870461,-14.46,15.9,5<|dt|<=30s
norcia_2016,jma_wc,181,2016-10-30 08:45:05.753741824+00:00,42.758603247694495,13.45758127921965,14.0625,7,3,4,4,3,0.1944995607648577,8870591,-32.3,25.8,30<|dt|<=120s
norcia_2016,jma_wc,185,2016-10-30 08:47:06.982259200+00:00,42.7702097145507,13.193178268454101,0.9375,10,5,5,5,5,0.3265724182128906,8870761,-40.64,2.6,30<|dt|<=120s
norcia_2016,jma_wc,187,2016-10-30 08:48:32.238545664+00:00,42.758839929064614,13.230955195055452,30.9375,6,3,3,4,2,0.6170206467310587,8870831,-17.57,17.2,5<|dt|<=30s
norcia_2016,instance,0,2016-10-30 06:50:37.275444224+00:00,42.928994132662744,13.546597107180865,0.9375,9,4,5,5,4,0.47980984052022296,8864121,-6.43,31.7,5<|dt|<=30s
norcia_2016,instance,3,2016-10-30 06:52:48.600166400+00:00,42.65647345373746,13.21837514021241,30.9375,8,4,4,6,2,0.5706620812416077,8864181,-24.53,20.7,5<|dt|<=30s
norcia_2016,instance,5,2016-10-30 06:55:05.639791616+00:00,42.59934086989131,12.979774579492718,23.4375,7,3,4,4,3,0.5447847502572196,8864191,18.88,28.8,5<|dt|<=30s
norcia_2016,instance,10,2016-10-30 06:56:59.888408320+00:00,42.69030584438572,12.966841016842613,38.4375,7,3,4,5,2,0.5874204635620117,8864441,-21.68,21.6,5<|dt|<=30s
norcia_2016,instance,13,2016-10-30 06:58:32.689473280+00:00,42.79287021992356,13.079791225827192,6.5625,11,5,6,6,5,0.2736480019309304,8864381,29.73,12.9,5<|dt|<=30s
norcia_2016,instance,14,2016-10-30 06:58:58.572168704+00:00,42.71158206894106,12.589328946067328,29.0625,7,3,4,5,2,0.5661344187600272,8864561,-32.83,48.9,30<|dt|<=120s
norcia_2016,instance,16,2016-10-30 07:00:10.873936896+00:00,42.82695697283185,13.054503252893701,8.4375,11,5,6,6,5,0.3153255419297652,8864611,25.42,11.1,5<|dt|<=30s
norcia_2016,instance,20,2016-10-30 07:04:35.030580224+00:00,42.95219381574834,13.218345134798325,0.9375,7,4,3,4,3,0.8824069499969482,8864841,-24.35,18.9,5<|dt|<=30s
norcia_2016,instance,22,2016-10-30 07:05:14.911026688+00:00,42.74741615876551,13.11766134222724,10.3125,8,3,5,5,3,0.5938928127288818,8864841,15.53,10.0,5<|dt|<=30s
norcia_2016,instance,23,2016-10-30 07:05:38.538703872+00:00,42.89526312478674,13.104787993834806,0.9375,7,3,4,4,3,0.2978855882372175,8864881,-17.73,12.1,5<|dt|<=30s
norcia_2016,instance,33,2016-10-30 07:15:12.517644288+00:00,42.792957522153856,13.19316674143578,6.5625,6,3,3,3,3,0.4145575761795044,8865441,-41.23,12.0,30<|dt|<=120s
norcia_2016,instance,36,2016-10-30 07:18:38.211212032+00:00,42.883952015917515,13.230967900600628,0.9375,10,5,5,5,5,0.6273320436477661,8865601,-76.45,13.1,30<|dt|<=120s
norcia_2016,instance,37,2016-10-30 07:19:23.217697536+00:00,42.86103788309443,13.029187436582006,0.9375,8,4,4,4,4,0.3981863260269165,8865601,-31.44,6.4,30<|dt|<=120s
norcia_2016,instance,43,2016-10-30 07:24:23.691741952+00:00,42.79291179236927,13.117583004208115,8.4375,8,5,3,5,3,0.2534995973110199,8865901,-14.34,11.2,5<|dt|<=30s
norcia_2016,instance,50,2016-10-30 07:28:13.667030784+00:00,42.826791874086204,12.966274554635776,21.5625,9,4,5,5,4,0.7123104996151395,8866051,12.84,14.9,5<|dt|<=30s
norcia_2016,instance,60,2016-10-30 07:35:15.163290112+00:00,42.92888135544821,13.584471369557185,6.5625,6,3,3,3,3,0.3161141872406006,8866521,27.26,36.8,5<|dt|<=30s
norcia_2016,instance,61,2016-10-30 07:35:58.861592064+00:00,42.451714454484595,13.155752170310661,0.9375,6,4,2,4,2,0.6258877515792847,8866601,-51.77,30.0,30<|dt|<=120s
norcia_2016,instance,74,2016-10-30 07:43:46.431326208+00:00,42.58821986128474,13.180714009517693,0.9375,6,4,2,4,2,0.45493539174397785,8867061,-18.92,30.2,5<|dt|<=30s
norcia_2016,instance,79,2016-10-30 07:45:55.764538112+00:00,42.926639858769015,12.42300563637598,0.9375,10,5,5,6,4,0.5381944417953491,8867181,-14.12,56.4,5<|dt|<=30s
norcia_2016,instance,81,2016-10-30 07:47:04.988718592+00:00,42.77020556058106,13.180585578950659,15.9375,8,4,4,5,3,0.1386539340019226,8867221,21.48,18.2,5<|dt|<=30s
norcia_2016,instance,89,2016-10-30 07:52:19.001800704+00:00,42.80428564406598,13.117563391260255,10.3125,6,3,3,4,2,0.2038151423136393,8867761,-30.47,10.9,30<|dt|<=120s
norcia_2016,instance,93,2016-10-30 07:54:18.195933696+00:00,42.72439862705115,12.95411647871927,23.4375,6,3,3,4,2,0.5663238763809204,8867831,46.44,16.3,30<|dt|<=120s
norcia_2016,instance,98,2016-10-30 07:56:46.956217856+00:00,42.71328175816913,13.10513882254032,14.0625,9,4,5,5,4,0.37251922819349503,8868031,-25.2,7.0,5<|dt|<=30s
norcia_2016,instance,101,2016-10-30 07:58:44.210190080+00:00,43.0544459083984,13.066526349848212,47.8125,7,4,3,4,3,0.8727004187447684,8868141,-32.94,29.8,30<|dt|<=120s
norcia_2016,instance,108,2016-10-30 08:03:41.573259520+00:00,42.89506147570495,13.470712220154699,30.9375,6,3,3,4,2,0.21213813622792563,8868401,0.02,34.1,"|dt|<=5s, dist>30km"
norcia_2016,instance,110,2016-10-30 08:04:49.070592768+00:00,43.00797234784391,13.723985050238365,0.9375,8,5,3,5,3,0.6476096212863922,8868491,-12.71,52.7,5<|dt|<=30s
norcia_2016,instance,112,2016-10-30 08:05:55.521587968+00:00,42.82699165760596,13.079711574291546,0.9375,9,5,4,5,4,0.3269096745385064,8868491,53.74,10.5,30<|dt|<=120s
norcia_2016,instance,113,2016-10-30 08:06:54.839000576+00:00,42.79291179236927,13.117583004208115,15.9375,10,5,5,6,4,0.38894946575164796,8868601,-64.36,16.8,30<|dt|<=120s
norcia_2016,instance,115,2016-10-30 08:08:10.056445440+00:00,42.66755785478625,13.48238495570731,2.8125,6,3,3,4,2,0.2571928898493449,8868601,10.86,37.9,5<|dt|<=30s
norcia_2016,instance,116,2016-10-30 08:08:53.025579264+00:00,42.77019309867701,13.15540021017849,14.0625,7,3,4,4,3,0.27474614552089144,8868601,53.83,18.5,30<|dt|<=120s
norcia_2016,instance,117,2016-10-30 08:09:50.118653952+00:00,42.70195607795926,13.168054994094563,29.0625,6,3,3,3,3,0.5394311745961508,8868711,-6.87,14.4,5<|dt|<=30s
norcia_2016,instance,119,2016-10-30 08:10:29.573507328+00:00,42.372063339590696,13.118300744683303,29.0625,6,3,3,4,2,0.5688208738962809,8868731,-1.56,36.0,"|dt|<=5s, dist>30km"
norcia_2016,instance,124,2016-10-30 08:14:06.568128512+00:00,42.599598266890936,13.193264295992334,15.9375,7,5,2,5,2,0.19508872713361466,8868891,61.84,32.8,30<|dt|<=120s
norcia_2016,instance,125,2016-10-30 08:14:45.681859328+00:00,42.06492597536597,13.106362544800644,0.9375,7,3,4,5,2,0.6471844060080392,8869001,-56.8,89.7,30<|dt|<=120s
norcia_2016,instance,126,2016-10-30 08:15:40.219269120+00:00,42.633686512031545,13.318898493906026,0.9375,6,3,3,4,2,0.4032307465871175,8869001,-2.26,34.0,"|dt|<=5s, dist>30km"
norcia_2016,instance,130,2016-10-30 08:17:54.038901760+00:00,42.79294089312984,13.155374850764963,15.9375,10,5,5,5,5,0.20769433975219725,8869081,13.71,8.4,5<|dt|<=30s
norcia_2016,instance,131,2016-10-30 08:18:21.604790016+00:00,42.33731170991943,12.830722478364695,0.9375,7,3,4,5,2,0.6354641573769706,8869141,-40.41,51.2,30<|dt|<=120s
norcia_2016,instance,140,2016-10-30 08:26:09.489582848+00:00,42.91806466713753,13.180480347232821,0.9375,6,3,3,4,2,0.5947365363438925,8869411,34.54,11.1,30<|dt|<=120s
norcia_2016,instance,144,2016-10-30 08:29:55.935205120+00:00,42.74746596693481,13.230954044025076,14.0625,8,5,3,5,3,0.19929030537605286,8869601,27.21,9.3,5<|dt|<=30s
norcia_2016,instance,145,2016-10-30 08:30:25.862219008+00:00,42.80414701474221,13.016767073522576,8.4375,6,3,3,3,3,0.2836810350418091,8869711,-40.85,11.3,30<|dt|<=120s
norcia_2016,instance,146,2016-10-30 08:30:50.094652416+00:00,42.86107816512584,13.054409586051392,6.5625,7,4,3,5,2,0.32845139503479004,8869711,-16.62,4.6,5<|dt|<=30s
norcia_2016,instance,158,2016-10-30 08:39:25.925331712+00:00,42.73605325775764,13.13026665723205,23.4375,11,6,5,6,5,0.4129674651406028,8870291,31.07,10.1,30<|dt|<=120s
norcia_2016,instance,160,2016-10-30 08:42:36.705054208+00:00,42.838407063055776,13.117504484028734,0.9375,6,3,3,3,3,0.4125207265218099,8870461,-16.93,11.7,5<|dt|<=30s
norcia_2016,instance,164,2016-10-30 08:44:26.563088384+00:00,42.758651691034245,13.016919228413785,17.8125,9,4,5,5,4,0.3741724756028917,8870511,26.69,10.3,5<|dt|<=30s
norcia_2016,instance,165,2016-10-30 08:45:05.577571072+00:00,42.74746458337297,13.205777868369154,10.3125,7,3,4,4,3,0.17748590878077916,8870591,-32.47,8.8,30<|dt|<=120s
norcia_2016,instance,169,2016-10-30 08:48:33.868866560+00:00,42.815563780908,13.041932605892567,15.9375,8,4,4,4,4,0.5648447275161743,8870831,-15.94,13.1,5<|dt|<=30s
norcia_2016,quakescope2026,0,2016-10-30 06:50:35.498298624+00:00,43.0088714756762,13.016077983685193,0.9375,6,3,3,4,2,1.102225701014201,8864121,-8.21,26.8,5<|dt|<=30s
norcia_2016,quakescope2026,3,2016-10-30 06:52:50.777098752+00:00,42.59960239628014,13.230939141241995,2.8125,6,3,3,4,2,0.9082201719284058,8864181,-22.35,26.8,5<|dt|<=30s
norcia_2016,quakescope2026,9,2016-10-30 06:57:03.535454976+00:00,42.78155869602326,13.142792551939753,23.4375,6,4,2,4,2,0.10657723744710286,8864441,-18.03,9.8,5<|dt|<=30s
norcia_2016,quakescope2026,11,2016-10-30 06:58:32.854459648+00:00,42.79285359096815,13.067193985675907,4.6875,7,4,3,4,3,0.254850046975272,8864381,29.89,13.1,5<|dt|<=30s
norcia_2016,quakescope2026,14,2016-10-30 07:00:10.347714304+00:00,42.86091287038141,12.966132321293916,0.9375,9,5,4,5,4,0.41755496131049263,8864611,24.9,18.6,5<|dt|<=30s
norcia_2016,quakescope2026,17,2016-10-30 07:02:14.032024320+00:00,42.79291179236927,13.117583004208115,17.8125,7,4,3,4,3,0.3269499029432024,8864691,41.4,8.6,30<|dt|<=120s
norcia_2016,quakescope2026,19,2016-10-30 07:04:10.120739072+00:00,42.64495453046772,13.042432720483204,23.4375,6,3,3,4,2,0.2536352475484212,8864741,47.54,19.1,30<|dt|<=120s
norcia_2016,quakescope2026,20,2016-10-30 07:04:37.999562752+00:00,42.79291179236927,13.117583004208115,15.9375,8,4,4,5,3,0.2263583242893219,8864841,-21.38,6.0,5<|dt|<=30s
norcia_2016,quakescope2026,22,2016-10-30 07:05:15.148176640+00:00,42.815497212695846,13.004127188019035,0.9375,7,3,4,5,2,0.47767203194754465,8864841,15.77,4.8,5<|dt|<=30s
norcia_2016,quakescope2026,23,2016-10-30 07:05:38.602989312+00:00,42.89526312478674,13.104787993834806,0.9375,7,3,4,4,3,0.27870198658534456,8864881,-17.67,12.1,5<|dt|<=30s
norcia_2016,quakescope2026,31,2016-10-30 07:10:39.869052160+00:00,42.315132305536586,13.38092960957081,0.9375,7,4,3,5,2,0.362065179007394,8865171,0.51,41.2,"|dt|<=5s, dist>30km"
