key,window,t0,t1,station,network,code,band,rate,km,fetched,file,measured,n_locations,n_channels,rates_hz,covered_any_s,covered_3c_s,coverage_fraction_3c,gap_count,gap_s,covered,ref_P_window,ref_S_window,ref_P_covered,ref_S_covered,ref_P_covered_rm,ref_S_covered_rm,manual_ok_P,manual_ok_S,unknown_ok_P,unknown_ok_S,automatic_rejected_P,automatic_rejected_S,unknown_rejected_P,unknown_rejected_S,other_P,other_S
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.RSL,FR,RSL,HH,100.0,50.02948327928986,True,FR.RSL__HH__20171117T110000__20171117T140000.mseed,True,1.0,3.0,100,10799.994595050812,10799.994594097137,0.9999994994534387,0.0,0.0,True,31,31,31,31,31,31,31,31,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.OGVG,FR,OGVG,HH,100.0,55.87447671748373,True,FR.OGVG__HH__20171117T110000__20171117T140000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.OGSA,FR,OGSA,HH,100.0,30.315263148878536,True,FR.OGSA__HH__20171117T110000__20171117T140000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,24,26,24,26,24,26,24,26,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,RD.ORIF,RD,ORIF,BH,50.0,53.73564792157054,True,RD.ORIF__BH__20171117T110000__20171117T140000.mseed,True,1.0,3.0,50,10800.0,10800.0,1.0,0.0,0.0,True,22,23,22,23,22,23,22,23,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.OGGM,FR,OGGM,HH,100.0,17.767477066689825,True,FR.OGGM__HH__20171117T110000__20171117T140000.mseed,True,1.0,3.0,100,10799.990616083145,10799.990616083145,0.9999991311188098,0.0,0.0,True,28,28,28,28,28,28,28,28,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,Z3.A181A,Z3,A181A,HH,100.0,8.952159732700379,True,Z3.A181A__HH__20171117T110000__20171117T140000.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,12,12,12,12,12,12,12,12,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,GU.RRL,GU,RRL,HH,100.0,57.046628119556985,False,GU.RRL__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,15,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.OG35,FR,OG35,HH,100.0,100.29215720987644,False,FR.OG35__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,20,14,0,0,0,0,20,14,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,GU.LSD,GU,LSD,HH,100.0,67.50188744753676,False,GU.LSD__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,15,15,0,0,0,0,15,15,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.OGMO,FR,OGMO,HH,100.0,31.65858311579014,False,FR.OGMO__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,13,10,0,0,0,0,13,10,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.OGMY,FR,OGMY,HH,100.0,72.07332090458182,False,FR.OGMY__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,12,12,0,0,0,0,12,12,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.OGAG,FR,OGAG,HH,100.0,59.98098680515794,False,FR.OGAG__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,12,10,0,0,0,0,12,10,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,GU.RSP,GU,RSP,HH,100.0,77.42778209836335,False,GU.RSP__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,9,9,0,0,0,0,9,9,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.OGSM,FR,OGSM,HH,100.0,58.246677093948485,False,FR.OGSM__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,5,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,Z3.A178B,Z3,A178B,HH,100.0,43.109841002286124,False,Z3.A178B__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,GU.PZZ,GU,PZZ,HH,100.0,109.13767160877846,False,GU.PZZ__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,7,2,0,0,0,0,7,2,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,GU.REMY,GU,REMY,HH,100.0,89.55643108436132,False,GU.REMY__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,5,3,0,0,0,0,5,3,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,GU.BHB,GU,BHB,HH,100.0,91.57713604836866,False,GU.BHB__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,6,2,0,0,0,0,6,2,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,GU.CIRO,GU,CIRO,HH,100.0,104.45367303635771,False,GU.CIRO__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,4,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.GRN,FR,GRN,HH,100.0,44.00200839601176,False,FR.GRN__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,5,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.OGCB,FR,OGCB,HH,100.0,106.90842289241948,False,FR.OGCB__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.JAUF,FR,JAUF,EH,100.0,103.1025765636652,False,FR.JAUF__EH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,4,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.CREF,FR,CREF,EH,100.0,87.19305279786778,False,FR.CREF__EH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.OGSI,FR,OGSI,HH,100.0,91.29421881102203,False,FR.OGSI__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,2,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.SURF,FR,SURF,HH,100.0,99.59263956669764,False,FR.SURF__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,3,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,Z3.A215A,Z3,A215A,HH,100.0,84.66796032251062,False,Z3.A215A__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,Z3.A186B,Z3,A186B,HH,100.0,79.34706174071148,False,Z3.A186B__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,FR.OGCN,FR,OGCN,HH,100.0,96.21851555295164,False,FR.OGCN__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,Z3.A185A,Z3,A185A,HH,100.0,98.17127782364489,False,Z3.A185A__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,YW.PERR,YW,PERR,HH,200.0,9.584580235237956,False,YW.PERR__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,YW.DURI,YW,DURI,HH,200.0,13.47202677081358,False,YW.DURI__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,YW.LONG,YW,LONG,HH,200.0,14.034731791596004,False,YW.LONG__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,YW.EPIR,YW,EPIR,HH,200.0,17.170465850807936,False,YW.EPIR__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maurienne_2017,0,2017-11-17T11:00:00+00:00,2017-11-17T14:00:00+00:00,YW.ARGT,YW,ARGT,HH,200.0,21.596065844528727,False,YW.ARGT__HH__20171117T110000__20171117T140000.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
