key,window,t0,t1,station,network,code,band,rate,km,fetched,file,measured,n_locations,n_channels,rates_hz,covered_any_s,covered_3c_s,coverage_fraction_3c,gap_count,gap_s,covered,ref_P_window,ref_S_window,ref_P_covered,ref_S_covered,ref_P_covered_rm,ref_S_covered_rm,manual_ok_P,manual_ok_S,unknown_ok_P,unknown_ok_S,automatic_rejected_P,automatic_rejected_S,unknown_rejected_P,unknown_rejected_S,other_P,other_S
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EPZF,IV,EPZF,HH,100.0,15.020001867470349,True,IV.EPZF__HH__20220829T191500__20220829T221500.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,65,63,65,63,65,63,65,63,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.MUCR,IV,MUCR,HH,100.0,34.406222685293294,True,IV.MUCR__HH__20220829T191500__20220829T221500.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,64,33,64,33,64,33,64,33,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EMSG,IV,EMSG,HH,100.0,9.023968024763668,True,IV.EMSG__HH__20220829T191500__20220829T221500.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,64,20,64,20,64,20,64,20,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ESVO,IV,ESVO,HH,100.0,5.32767386924123,True,IV.ESVO__HH__20220829T191500__20220829T221500.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,49,31,49,31,49,31,49,31,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ECZM,IV,ECZM,HH,100.0,8.684854356256084,True,IV.ECZM__HH__20220829T191500__20220829T221500.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,57,34,57,34,57,34,57,34,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ESML,IV,ESML,HH,100.0,18.102739067435483,True,IV.ESML__HH__20220829T191500__20220829T221500.mseed,True,1.0,3.0,100,10800.0,10800.0,1.0,0.0,0.0,True,62,14,62,14,62,14,62,14,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ESCV,IV,ESCV,HH,100.0,16.25077032668916,False,IV.ESCV__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,65,65,0,0,0,0,65,65,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.GALF,IV,GALF,HH,100.0,38.3716303153182,False,IV.GALF__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,65,65,0,0,0,0,65,65,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.HLNI,IV,HLNI,HH,100.0,46.04672723373432,False,IV.HLNI__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,64,64,0,0,0,0,64,64,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EPIT,IV,EPIT,HH,100.0,8.443078687327379,False,IV.EPIT__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,38,13,0,0,0,0,38,13,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EMPL,IV,EMPL,HH,100.0,8.315497633704622,False,IV.EMPL__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,44,8,0,0,0,0,44,8,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.AIO,IV,AIO,HH,100.0,31.98886944565439,False,IV.AIO__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,37,4,0,0,0,0,37,4,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EMFS,IV,EMFS,HH,100.0,3.385216428054856,False,IV.EMFS__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,24,9,0,0,0,0,24,9,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ESLN,IV,ESLN,HH,100.0,6.683987595655169,False,IV.ESLN__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,35,18,0,0,0,0,35,18,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.HVZN,IV,HVZN,HH,100.0,68.3464188822192,False,IV.HVZN__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,52,21,0,0,0,0,52,21,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EPMN,IV,EPMN,HH,100.0,17.43609382938496,False,IV.EPMN__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,12,6,0,0,0,0,12,6,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ECTS,IV,ECTS,HH,100.0,18.17658243827324,False,IV.ECTS__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,23,9,0,0,0,0,23,9,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EMNR,IV,EMNR,HH,100.0,7.770969373367634,False,IV.EMNR__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,17,8,0,0,0,0,17,8,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.MSFR,IV,MSFR,HH,100.0,47.756580126698154,False,IV.MSFR__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,58,8,0,0,0,0,58,8,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.LIBRI,IV,LIBRI,HH,100.0,37.626164798461886,False,IV.LIBRI__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,49,15,0,0,0,0,49,15,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.HMDC,IV,HMDC,HH,100.0,90.01625173093781,False,IV.HMDC__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,43,9,0,0,0,0,43,9,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EPOZ,IV,EPOZ,HH,100.0,18.717422830874728,False,IV.EPOZ__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,45,1,0,0,0,0,45,1,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ESPC,IV,ESPC,HH,100.0,6.83251666467411,False,IV.ESPC__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ISPIC,IV,ISPIC,HH,100.0,108.14885420815556,False,IV.ISPIC__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,45,27,0,0,0,0,45,27,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.HSRS,IV,HSRS,HH,100.0,75.65791058976798,False,IV.HSRS__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,25,17,0,0,0,0,25,17,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EMCN,IV,EMCN,HH,100.0,5.450421520786504,False,IV.EMCN__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,11,3,0,0,0,0,11,3,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ECBD,IV,ECBD,HH,100.0,8.31174666769141,False,IV.ECBD__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,7,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.SSY,IV,SSY,HH,100.0,66.17834029276331,False,IV.SSY__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ECHR,IV,ECHR,HH,100.0,10.433342437209753,False,IV.ECHR__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.HVIT,IV,HVIT,HH,100.0,94.22955458175656,False,IV.HVIT__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,32,21,0,0,0,0,32,21,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.MSRU,IV,MSRU,HH,100.0,72.4440477938528,False,IV.MSRU__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,37,2,0,0,0,0,37,2,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.HCRL,IV,HCRL,HH,100.0,51.99270621943744,False,IV.HCRL__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,27,22,0,0,0,0,27,22,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ESAL,IV,ESAL,HH,100.0,11.837987345656616,False,IV.ESAL__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EMFO,IV,EMFO,HH,100.0,8.088675744346718,False,IV.EMFO__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,4,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ENIC,IV,ENIC,HH,100.0,13.32338123547668,False,IV.ENIC__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,12,3,0,0,0,0,12,3,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EMSA,IV,EMSA,HH,100.0,28.435443718736085,False,IV.EMSA__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.AGST,IV,AGST,EH,100.0,58.41329433844819,False,IV.AGST__EH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.CROCE,IV,CROCE,HH,100.0,110.00299365853051,False,IV.CROCE__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,22,4,0,0,0,0,22,4,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.IVPL,IV,IVPL,HH,100.0,69.66008386527588,False,IV.IVPL__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.CSLB,IV,CSLB,HH,100.0,85.3105483844921,False,IV.CSLB__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EMAS,IV,EMAS,HH,100.0,19.54789053759946,False,IV.EMAS__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,13,1,0,0,0,0,13,1,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.MILZ,IV,MILZ,HH,100.0,61.403120133625855,False,IV.MILZ__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,7,1,0,0,0,0,7,1,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.MPNC,IV,MPNC,HH,100.0,53.67998560893639,False,IV.MPNC__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.IFIL,IV,IFIL,HH,100.0,97.84964365626,False,IV.IFIL__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EFIU,IV,EFIU,HH,100.0,19.00114996228483,False,IV.EFIU__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,MN.CEL,MN,CEL,HH,100.0,96.71015878629966,False,MN.CEL__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,27,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EVRN,IV,EVRN,HH,100.0,13.70917804017199,False,IV.EVRN__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.SOI,IV,SOI,EH,100.0,99.21971941475626,False,IV.SOI__EH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.GIB,IV,GIB,HH,100.0,89.56158585718237,False,IV.GIB__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.IACL,IV,IACL,HH,100.0,103.73581899975474,False,IV.IACL__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.IVUG,IV,IVUG,HH,100.0,71.83919233097626,False,IV.IVUG__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ACATE,IV,ACATE,EH,100.0,91.9940877913373,False,IV.ACATE__EH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,12,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.EPDN,IV,EPDN,HH,100.0,2.30360807603192,False,IV.EPDN__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,6,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ECPN,IV,ECPN,HH,100.0,1.3782204703168044,False,IV.ECPN__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,10,3,0,0,0,0,10,3,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.MRCB,IV,MRCB,HH,100.0,76.79289444529697,False,IV.MRCB__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.PLLN,IV,PLLN,EH,100.0,79.9027471100271,False,IV.PLLN__EH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.ECNE,IV,ECNE,HH,100.0,1.708550029057908,False,IV.ECNE__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,6,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0
etna_2022_2024,0,2022-08-29T19:15:00+00:00,2022-08-29T22:15:00+00:00,IV.HAVL,IV,HAVL,HH,100.0,88.5435710931806,False,IV.HAVL__HH__20220829T191500__20220829T221500.mseed,False,,,,,,,,,False,5,4,0,0,0,0,5,4,0,0,0,0,0,0,0,0
